Project	Species	NumIsolates	AvgGenomeBP	TotalBP	NumVariantSite	NumBiallelicSite	NumTriallelicSite	NumQuadallelicSite	NumMultiallelicSite	NumVariantLow	NumBiallelicLow	NumMultiallelicLow	NumVariantModerate	NumBiallelicModerate	NumMultiallelicModerate	NumVariantHigh	NumBiallelicHigh	NumMultiallelicHigh	MeanSNPDist	MedianSNPDist	MaxSNPDist	NumBiallelicOverlappingGene	Percent	Dataset Size (#)	Dataset	hex_color	color
Efm_1	E. faecium	38	2900000	110200000	12632	12525	107	0	107	9276	9187	89	3321	3288	33	67	67	0	3250.5305832147938	3908	8107	6	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9053	8982	71	0	71	6665	6606	59	2362	2345	17	54	54	0	2815.3698435277383	3700	5328	3	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9455	9381	74	0	74	6860	6799	61	2573	2555	18	50	50	0	3031.633001422475	3900	5340	3	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9269	9199	70	0	70	6786	6726	60	2458	2443	15	51	51	0	2982.927453769559	3706	5353	4	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9056	8985	71	0	71	6680	6620	60	2356	2339	17	47	47	0	2967.157894736842	3473	5337	4	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	7973	7924	49	0	49	5720	5679	41	2228	2217	11	51	51	0	2851.0056899004267	3685	4848	3	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9274	9202	72	0	72	6764	6705	59	2481	2463	18	55	55	0	3003.5049786628733	3888	5362	4	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	12860	12755	105	0	105	9388	9300	88	3441	3409	32	62	62	0	3165.6187766714083	3806	8102	7	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	38	2900000	110200000	9343	9270	73	0	73	6821	6760	61	2494	2477	17	56	56	0	2804.837837837838	3440	5362	4	25	38	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	9825	9754	71	0	71	6982	6923	59	2804	2787	17	66	66	0	2966.0319298245613	3724.5	5364	4	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	13196	13084	112	0	112	9437	9346	91	3710	3672	38	81	81	0	3039.7842105263157	3840.5	8107	6	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	13173	13061	112	0	112	9468	9375	93	3652	3615	37	84	84	0	3103.201052631579	3883	8105	6	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	13446	13334	112	0	112	9566	9474	92	3835	3799	36	77	77	0	3085.641052631579	3875.5	8107	8	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	9832	9759	73	0	73	6985	6924	61	2812	2795	17	63	63	0	2912.9487719298245	3739	5363	4	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	9791	9717	74	0	74	6946	6885	61	2804	2785	19	69	69	0	2939.4964912280702	3721	5362	4	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	9779	9705	74	0	74	6940	6878	62	2798	2780	18	69	69	0	3062.0024561403507	3884	5364	3	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	13313	13203	110	0	110	9508	9418	90	3754	3718	36	82	82	0	3069.0894736842106	3914.5	8105	7	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	13401	13291	110	0	110	9563	9472	91	3785	3750	35	84	84	0	3071.341052631579	3755	8102	7	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	76	2900000	220400000	10021	9947	74	0	74	7047	6986	61	2930	2912	18	74	74	0	2934.016842105263	3539	5362	5	50	76	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13739	13624	115	0	115	9652	9560	92	4020	3980	40	99	99	0	2983.361124049061	3741	8105	8	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13725	13608	117	0	117	9643	9550	93	4015	3973	42	99	99	0	3014.587796925943	3725	8107	7	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13551	13438	113	0	113	9581	9487	94	3911	3874	37	90	90	0	3011.6126377891633	3729	8107	6	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13769	13653	116	0	116	9639	9546	93	4064	4024	40	98	98	0	3026.5579878900794	3776	8107	8	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	10262	10187	75	0	75	7117	7056	61	3093	3074	19	81	81	0	2969.170625679242	3740	5364	5	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13763	13648	115	0	115	9688	9595	93	4013	3974	39	93	93	0	3016.14267970812	3769	8105	7	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13790	13675	115	0	115	9676	9583	93	4049	4010	39	97	97	0	3047.208352740258	3800	8107	8	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13699	13587	112	0	112	9636	9545	91	3999	3962	37	95	95	0	3040.1136469492317	3778	8105	7	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13667	13555	112	0	112	9631	9540	91	3974	3937	37	93	93	0	2972.6084458934947	3736	8107	7	75	114	E. faecium #1	#9A6324	brown
Efm_1	E. faecium	114	2900000	330600000	13813	13696	117	0	117	9701	9607	94	4045	4004	41	99	99	0	2974.34777208508	3623	8107	8	75	114	E. faecium #1	#9A6324	brown
Efs_1	E. faecalis	2	2900000	5800000	16201	16201	0	0	0	13002	13002	0	2955	2955	0	31	31	0	16201	16201	16201	10	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	16198	16198	0	0	0	13001	13001	0	2956	2956	0	30	30	0	16198	16198	16198	10	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	41	41	0	0	0	9	9	0	31	31	0	1	1	0	41	41	41	0	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	57	57	0	0	0	35	35	0	21	21	0	1	1	0	57	57	57	0	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	16401	16401	0	0	0	13174	13174	0	3071	3071	0	31	31	0	16401	16401	16401	8	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	12992	12992	0	0	0	10215	10215	0	2558	2558	0	22	22	0	12992	12992	12992	3	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	16405	16405	0	0	0	13185	13185	0	3064	3064	0	29	29	0	16405	16405	16405	8	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	16242	16242	0	0	0	13060	13060	0	2941	2941	0	32	32	0	16242	16242	16242	10	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	12995	12995	0	0	0	10221	10221	0	2557	2557	0	21	21	0	12995	12995	12995	3	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	2	2900000	5800000	17484	17484	0	0	0	13991	13991	0	3303	3303	0	33	33	0	17484	17484	17484	9	1	2	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	16262	16262	0	0	0	13034	13034	0	2984	2984	0	31	31	0	8102.666666666667	8075.5	16201	10	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	16258	16258	0	0	0	13037	13037	0	2980	2980	0	30	30	0	8131.166666666667	8140.5	16214	10	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	86	86	0	0	0	43	43	0	42	42	0	1	1	0	41.666666666666664	41.5	72	0	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	74	74	0	0	0	39	39	0	33	33	0	2	2	0	37.333333333333336	35	67	0	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	16478	16478	0	0	0	13215	13215	0	3104	3104	0	32	32	0	8236.833333333334	8237.5	16444	8	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	13009	13009	0	0	0	10224	10224	0	2567	2567	0	22	22	0	6500.333333333333	6500	12992	3	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	16443	16443	0	0	0	13196	13196	0	3090	3090	0	30	30	0	8226.5	8227	16405	8	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	16302	16301	1	0	1	13079	13078	1	2980	2979	1	33	33	0	8157.333333333333	8167.5	16242	10	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	13066	13066	0	0	0	10264	10264	0	2585	2585	0	21	21	0	6495.166666666667	6449.5	12995	3	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	4	2900000	11600000	17561	17560	1	0	1	14021	14020	1	3344	3343	1	37	37	0	8775.166666666666	8776.5	17509	9	2.5	4	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16315	16315	0	0	0	13052	13052	0	3017	3017	0	34	34	0	6961.357142857143	79	16230	10	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16379	16379	0	0	0	13107	13107	0	3028	3028	0	33	33	0	6982.607142857143	81.5	16267	10	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	17582	17581	1	0	1	14029	14028	1	3357	3356	1	36	36	0	4388.142857142857	45	17496	9	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16326	16325	1	0	1	13079	13078	1	3003	3003	0	32	32	0	4091.964285714286	56	16264	10	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16553	16553	0	0	0	13244	13244	0	3147	3147	0	34	34	0	4148.821428571428	75.5	16449	8	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	23921	23857	64	0	64	18951	18894	57	4582	4567	15	47	47	0	6912.535714285715	23.5	17893	12	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	27037	26939	98	0	98	21671	21587	84	5019	4996	23	53	53	0	7741.392857142857	84.5	20148	15	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	16358	16357	1	0	1	13100	13099	1	3013	3012	1	36	36	0	4108.821428571428	75.5	16263	10	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	13105	13105	0	0	0	10272	10272	0	2614	2614	0	23	23	0	3267.8214285714284	54	12996	3	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	8	2900000	23200000	17658	17657	1	0	1	14063	14062	1	3399	3398	1	37	37	0	4426.928571428572	79.5	17509	9	5	8	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27957	27846	111	0	111	22236	22139	97	5332	5308	24	66	65	1	10789.257575757576	16201.5	20484	16	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27110	27012	98	0	98	21692	21608	84	5068	5045	23	53	53	0	7309.909090909091	103	20498	15	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	25543	25452	91	0	91	20186	20109	77	4998	4979	19	46	46	0	4923.469696969697	70.5	19838	11	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	16365	16364	1	0	1	13091	13090	1	3030	3030	0	32	32	0	4940.924242424242	55.5	16269	10	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	24983	24897	86	0	86	19738	19664	74	4898	4880	18	47	47	0	6381.621212121212	84.5	19672	10	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	23952	23888	64	0	64	18960	18903	57	4601	4586	15	48	48	0	4716.984848484848	28	17893	12	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27066	26967	99	0	99	21679	21594	85	5040	5016	24	53	53	0	5279.590909090909	74	20148	15	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	16455	16454	1	0	1	13127	13126	1	3080	3079	1	39	39	0	4964.378787878788	77	16263	10	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	24969	24886	83	0	83	19734	19663	71	4890	4873	17	45	45	0	8311.212121212122	12806.5	19659	11	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	12	2900000	34800000	27831	27722	109	0	109	22191	22096	95	5266	5243	23	57	57	0	5458.151515151515	77.5	20471	16	7.5	12	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33968	33779	189	0	189	26715	26550	165	6737	6696	41	78	77	1	10853.016666666666	16046.5	20484	19	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	27183	27085	98	0	98	21714	21630	84	5113	5090	23	57	57	0	7050.391666666666	82.5	20498	15	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	25556	25465	91	0	91	20192	20115	77	5005	4986	19	46	46	0	3735.5666666666666	50.5	19838	11	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33097	32923	174	0	174	26200	26048	152	6424	6386	38	62	62	0	6989.533333333334	64	20223	16	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33847	33658	189	0	189	26671	26506	165	6665	6624	41	73	73	0	8272.966666666667	12779.5	20458	18	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	23998	23934	64	0	64	18977	18920	57	4628	4613	15	49	49	0	5248.533333333334	50.5	17897	12	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	27170	27071	99	0	99	21705	21620	85	5112	5088	24	60	60	0	5659.925	76.5	20151	15	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	24032	23966	66	0	66	18966	18908	58	4674	4657	17	56	56	0	6646.258333333333	102.5	17854	13	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	25877	25784	93	0	93	20330	20252	78	5177	5157	20	52	52	0	8942.191666666668	12905	19983	12	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	16	2900000	46400000	33881	33691	190	0	190	26684	26520	164	6703	6661	42	72	71	1	7272.55	83	20489	19	10	16	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	34011	33821	190	0	190	26729	26564	165	6765	6723	42	79	78	1	9176.405263157894	12913	20484	19	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	27265	27164	101	0	101	21746	21661	85	5158	5133	25	61	61	0	5837.210526315789	77.5	20498	15	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	25677	25584	93	0	93	20235	20156	79	5075	5054	21	49	49	0	4430.236842105263	71	19838	12	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33151	32977	174	0	174	26217	26065	152	6459	6421	38	63	63	0	5721.952631578947	52.5	20223	16	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33869	33680	189	0	189	26682	26517	165	6675	6634	41	74	74	0	6833.268421052631	79	20458	18	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33236	33062	174	0	174	26265	26113	152	6480	6442	38	70	70	0	5740.073684210526	56	20189	17	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	27206	27107	99	0	99	21710	21625	85	5141	5117	24	60	60	0	4618.5684210526315	73	20151	15	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33912	33726	186	0	186	26717	26556	161	6694	6653	41	76	75	1	7979.4315789473685	122.5	20570	19	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	25922	25828	94	0	94	20342	20263	79	5206	5186	20	55	55	0	9286.726315789474	12920	19983	12	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	20	2900000	58000000	33907	33717	190	0	190	26690	26526	164	6722	6680	42	73	72	1	5948.515789473684	73.5	20489	19	12.5	20	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34189	33997	192	0	192	26795	26629	166	6871	6828	43	81	80	1	6191.715249662618	75	20484	19	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33538	33358	180	0	180	26368	26214	154	6662	6619	43	83	83	0	5627.927125506073	75	20498	18	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33994	33807	187	0	187	26756	26594	162	6721	6679	42	76	76	0	4439.669365721998	69	20553	19	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33413	33236	177	0	177	26291	26137	154	6633	6594	39	72	72	0	5826.346828609987	58	20224	17	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34113	33924	189	0	189	26784	26619	165	6809	6768	41	79	79	0	7019.331983805668	82	20569	18	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	33446	33268	178	0	178	26324	26169	155	6625	6585	40	71	71	0	5620.329284750337	58	20231	17	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	27365	27264	101	0	101	21754	21667	87	5248	5224	24	66	66	0	4639.925775978408	72	20174	15	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34223	34035	188	0	188	26821	26658	163	6873	6832	41	87	86	1	7006.61673414305	81	20570	19	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34139	33948	191	0	191	26765	26600	165	6852	6810	42	80	79	1	6789.599190283401	82	20487	19	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	39	2900000	113100000	34195	34003	192	0	192	26803	26639	164	6872	6828	44	86	85	1	5316.201079622132	72	20886	19	25	39	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34632	34438	194	0	194	26953	26786	167	7140	7097	43	93	92	1	6018.789210789211	76	20553	20	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	33876	33694	182	0	182	26467	26311	156	6885	6842	43	95	95	0	6194.9047619047615	79	20527	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34418	34226	192	0	192	26878	26712	166	7002	6958	44	92	91	1	4827.666333666333	65	20573	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34462	34269	193	0	193	26883	26716	167	7041	6998	43	91	91	0	5696.921411921412	64	20861	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34619	34424	195	0	195	26929	26761	168	7149	7105	44	96	95	1	5519.432567432567	73	20886	18	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34620	34424	196	0	196	26944	26777	167	7129	7084	45	95	95	0	6290.1042291042295	74	20861	20	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34469	34275	194	0	194	26879	26712	167	7041	6996	45	97	97	0	5764.72027972028	75	20861	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34590	34398	192	0	192	26920	26755	165	7118	7075	43	103	102	1	4872.1345321345325	71	20891	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34556	34360	196	0	196	26924	26755	169	7091	7046	45	96	95	1	7142.862137862138	84	20539	19	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	78	2900000	226200000	34688	34492	196	0	196	26976	26808	168	7161	7117	44	100	99	1	6186.700632700633	75	20886	20	50	78	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34823	34626	197	0	197	27013	26844	169	7258	7213	45	102	101	1	5210.292046936115	71	20570	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34926	34731	195	0	195	27038	26872	166	7322	7277	45	111	110	1	6011.346516007533	75	20891	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34772	34577	195	0	195	26981	26812	169	7232	7187	45	107	106	1	5096.6205997392435	68	20573	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34885	34686	199	0	199	27016	26846	170	7308	7261	47	110	109	1	6074.723598435463	71	20891	19	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34913	34714	199	0	199	27026	26855	171	7322	7276	46	114	113	1	6314.915978560046	76	20891	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34937	34739	198	0	198	27044	26875	169	7327	7281	46	111	110	1	5474.704041720991	70	20886	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34693	34497	196	0	196	26947	26779	168	7189	7143	46	103	103	0	5700.418803418804	73	20861	19	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34959	34764	195	0	195	27045	26878	167	7343	7299	44	116	115	1	6444.08547008547	75	20891	20	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34781	34583	198	0	198	26994	26824	170	7228	7181	47	107	106	1	5871.510502679994	74	20891	19	75	118	E. faecalis #1	#bfef45	Lime
Efs_1	E. faecalis	118	2900000	342200000	34968	34770	198	0	198	27052	26883	169	7351	7305	46	110	109	1	6414.323917137476	75	20891	20	75	118	E. faecalis #1	#bfef45	Lime
Sm_1	S. maltophilia	4	4850000	19400000	21253	21253	0	0	0	17030	17030	0	4950	4950	0	59	59	0	10544	10488	21026	7046	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	28390	28272	118	0	118	22384	22276	108	6962	6943	19	73	73	0	14736.166666666666	16704.5	21313	9010	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	19524	19521	3	0	3	15487	15484	3	4713	4713	0	50	50	0	9738.666666666666	9778	19298	6485	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	14489	14489	0	0	0	11840	11840	0	3157	3157	0	30	30	0	7007	6513	14380	5051	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	4569	4569	0	0	0	3497	3497	0	1211	1211	0	9	9	0	2293.6666666666665	2311	4510	1406	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	17162	17115	47	0	47	14065	14023	42	3711	3700	11	40	40	0	9590.5	10056.5	13913	5819	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	29553	29404	149	0	149	23661	23527	134	6943	6915	28	46	46	0	15489.666666666666	16949.5	20746	9726	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	36341	36099	242	0	242	28961	28738	223	8628	8592	36	95	94	1	18518.333333333332	18906.5	26251	11528	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	29252	29115	137	0	137	23262	23134	128	6997	6979	18	65	65	0	15439.833333333334	17628	22118	9491	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	4	4850000	19400000	16796	16793	3	0	3	13429	13426	3	3935	3934	1	32	32	0	7782.333333333333	7434.5	16226	5476	2.5	4	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	21406	21404	2	0	2	17100	17098	2	5034	5033	1	61	61	0	6108.285714285715	237	21026	7073	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	37444	37177	267	0	267	29362	29120	242	9375	9336	39	95	95	0	12622.619047619048	16417	23202	11710	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	35049	34840	209	0	209	27711	27517	194	8506	8472	34	90	90	0	11389.714285714286	13160	21047	10928	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	31457	31290	167	0	167	25121	24964	157	7376	7354	22	64	64	0	10078.57142857143	12802	22438	10165	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	19967	19934	33	0	33	15616	15585	31	5029	5025	4	37	37	0	6066.238095238095	4500	17819	6281	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	19757	19692	65	0	65	16026	15967	59	4429	4415	14	43	43	0	7108.380952380952	9622	14517	6535	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	49079	48598	479	2	481	38382	37939	443	12350	12279	71	98	98	0	16892.571428571428	19064	26677	15227	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	54131	53534	593	4	597	42092	41555	537	13830	13721	109	133	132	1	18290	17707	26682	16327	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	36236	35982	254	0	254	28777	28536	241	8690	8657	33	81	81	0	12358.47619047619	15820	22118	11642	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	7	4850000	33950000	32162	31962	200	0	200	25669	25482	187	7572	7543	29	60	60	0	10884.619047619048	14294	18604	10113	5	7	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	29888	29754	134	0	134	23928	23804	124	6971	6944	27	72	72	0	6189.727272727273	245	22224	9757	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	47939	47480	459	0	459	36997	36578	419	12565	12496	69	117	117	0	11388.872727272726	14767	23741	14346	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	40468	40164	303	1	304	31708	31427	281	10091	10043	48	105	105	0	10321.454545454546	12792	21263	12403	7.5	11	S. maltophilia #1	#aaffc3	mint
Sm_1	S. maltophilia	11	4850000	53350000	47365	46926	437	2	439	37101	36697	404	11818	11752	66	99	99	0	11182.90909090909	14944	23009	14326	7.5	11	S. maltophilia #1	#aaffc3	mint
