,1009-2016-0-R1VRE,5067-4084-0-GVRE,1810-J012-1-G-TIPmvre,3349-F048-60-R-VRE-TIP,1030-E028-1-O-TIPmvre,1201-6005-0-GVRE,1523-3033-0-GVRE,2427-4042-30-RVRE,3421-E085-30-G-TIPmvre,6773-4106-0-GVRE,6994-4073-120-HVRE,8638-6066-0-GVRE,8805-1121-0-RVRE,5745-3096-0-GVRE,4783-3081-0-RVRE,7763-4119-0-GVRE,6071-3100-0-RVRE,9573-3160-14-RVRE,2565-5010-0-GVRE,1969-E060-1-G-TIPmvre,3238-E079-1-G-TIPmvre,7605-4117-0-HVRE,9378-3164-0-GVRE,3254-F047-14-G-TIPmvre,3982-F070-1-F-TIPmvre,3556-F057-1-G-TIPmvre,3993-E116-14-R-TIPmvre,315-4007-0-GVRE,12-3002-0-RVRE,1157-3026-0-RVRE,358-3009-14-HVRE,5182-3089-0-RVRE,3429-F034-240-G-TIPmvre,3043-J015-1-G-TIPmvre,177-3007-14-RVRE,1784-G009-120-U-VRE-TIP,28-A002-1-G-TIPmvre,1933-L010-1-G-TIPmvre,3302-E081-1-G-TIPmvre,292-F002-1-G-TIPmvre,3485-E103-1-G-TIPmvre,3668-E110-1-G-TIPmvre,2846-4047-0-GVRE,950-3024-0-RVRE,3567-3050-30-R1VRE,6825-3107-0-RVRE,3735-J027-1-R-TIPmvre,3936-E115-1-N-TIPmmrsa,3995-4065-30-GVRE,5087-6042-0-RVRE,3951-2040-0-RVRE,4232-1070-0-R1VRE,3871-E114-1-R-TIPmvre,3444-E095-1-R-TIPmvre,4916-5026-30-GVRE,295-E005-14-R-TIPmvre,2593-3042-14-RVRE,519-1016-0-RVRE,1864-6011-0-RVRE,2849-4048-0-RVRE,4893-2046-0-GVRE,30-1004-14-HVRE,3934-F068-1-R-TIPmvre,1885-F033-1-G-TIPmvre,1798-F029-1-R-TIPmvre,604-4008-14-RVRE,984-F014-1-G-TIPmvre,3640-F062-1-O-TIPmvre,1783-D030-1-R-TIPmvre,2063-K016-1-G-TIPmvre,3252-F045-30-G-TIPmvre,3671-J024-1-R-TIPmvre,3891-A018-1-G-TIPmvre,1565-1035-0-GVRE,501-4010-0-HVRE,9076-6068-0-RVRE,5701-2058-0-GVRE,8517-3146-0-GVRE,1432-E039-1-G-TIPmvre,507-E016-1-F-TIPmvre,508-L001-60-G-TIPmvre,514-E013-14-R-VRE-TIP,681-L003-30-G-TIPmvre,513-E013-14-G-VRE-TIP,682-E013-DC-G-VRE-TIP,3505-F055-14-R-TIPmvre,3901-F066-14-G-TIPmvre,1519-B006-30-G-TIPmvre,3419-D045-14-G-TIPmvre,3471-F053-1-G-TIPmvre,6940-3111-0-RVRE,853-5001-0-RVRE,6842-4101-30-RVRE,3983-J022-240-G-TIPmvre,4477-1075-0-RVRE,1205-6006-0-RVRE,1826-4032-14-R1VRE,187-4002-30-RVRE,1325-4024-0-RVRE,2313-4043-0-RVRE,4785-3083-0-GVRE,1643-4030-14-RVRE,2017-4039-0-R1VRE,2312-4041-14-RVRE,3963-3061-0-GVRE,1739-6010-0-RVRE,7500-6059-14-GVRE,692-2014-0-GVRE,850-2015-0-RVRE,5282-6041-14-GVRE,6241-5036-0-RVRE,2395-5005-30-G2VRE,3687-D049-1-G-TIPmvre,1812-E055-1-R-TIPmvre,3407-E087-14-R-TIPmvre,3470-E088-30-R-TIPmvre,3511-E104-14-G-TIPmvre,1964-B008-1-G-TIPmvre,3828-L019-14-G-TIPmvre,6299-6052-0-GVRE,7209-6060-0-RVRE-EMPTY,8117-4125-0-RVRE,3902-H020-1-G-TIPmvre,1214-J006-60-R-TIPmvre,3220-4053-0-RVRE,1238-K002-240-R-TIPmvre,352-K001-60-G-TIPmvre,3366-F050-14-G-VRE-TIP,3367-F050-14-R-VRE-TIP,3447-F050-30-G-VRE-TIP,4-K003-1-G-TIPmvre,1750-K011-150-G-TIPmvre,19-K005-1-R-TIPmvre,31-K009-1-G-TIPmvre,3954-F065-30-G-TIPmvre,3448-F050-30-R-VRE-TIP,1551-E024-120-R-TIPmvre,579-E017-14-G-TIPmvre,3618-L016-1-R-TIPmvre,1809-F010-300-G-TIPmvre,3338-F021-360-U-TIPmvre,3733-F064-1-R-TIPmvre,3825-C019-1-G-TIPmvre,1957-4037-0-RVRE,3401-5015-0-H1VRE,3339-E083-14-G-VRE-TIP,3535-4051-30-HVRE,3889-4054-60-RVRE,6557-3102-14-GVRE,1726-E049-14-O-TIPmvre,2015-F036-14-G-TIPmvre,2186-5008-0-RVRE,2031-F038-1-G-TIPmvre,3016-E071-14-G-TIPmvre,365-J004-14-G-TIPmvre,289-F001-1-G-TIPmvre,4029-G017-1-G-TIPmvre
1750-K011-150-G-TIPmvre,46,47,49,51,49,49,64,68,68,68,68,67,67,71,68,68,64,65,46,47,47,50,47,49,49,50,49,49,50,49,49,49,49,49,46,46,46,47,47,47,47,47,49,49,46,46,46,49,49,46,46,47,46,46,47,49,49,46,50,48,49,47,46,49,46,50,46,47,47,47,54,47,47,51,46,47,46,47,46,49,46,49,46,49,50,46,46,46,47,54,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17577,17581,17673,17672,17680,17672,17669,17675,17700,17687,17679,17655,17594,6002,6002,6003,6003,6001,6003,6001,6005,6004,6005,6003,6004,6002,4826,4853,4839,4853,4854,4845,4837,4853
19-K005-1-R-TIPmvre,46,46,49,50,49,49,64,67,68,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,49,49,49,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,47,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17577,17577,17672,17671,17677,17671,17669,17673,17687,17691,17678,17652,17592,6000,6000,6001,6001,5999,6001,5999,6003,6002,6003,6001,6002,6000,4824,4851,4837,4851,4852,4843,4835,4851
31-K009-1-G-TIPmvre,46,47,49,51,49,49,64,68,68,68,68,67,67,71,68,68,64,65,46,47,47,50,47,49,49,50,49,49,50,49,49,49,49,49,46,46,46,47,47,47,47,47,49,49,46,46,46,49,49,46,46,47,46,46,47,49,49,46,50,48,49,47,46,49,46,50,46,47,47,47,54,47,47,51,46,47,46,47,46,49,46,49,46,49,50,46,46,46,47,54,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17582,17583,17676,17676,17682,17675,17673,17677,17679,17678,17691,17656,17597,6001,6001,6002,6002,6000,6002,6000,6004,6003,6004,6002,6003,6001,4826,4853,4839,4853,4854,4845,4837,4853
3954-F065-30-G-TIPmvre,46,47,50,51,49,49,64,67,69,68,68,67,67,71,67,67,64,64,46,47,47,49,46,49,49,50,49,49,50,50,50,50,49,49,46,46,46,46,46,46,46,46,48,48,46,46,46,49,49,46,46,46,46,46,47,49,49,46,49,48,49,46,46,49,46,49,46,47,47,48,54,47,47,51,46,46,46,47,46,49,46,49,46,49,50,46,46,46,47,53,51,46,45,46,46,1,1,1,1,1,1,1,1,1,1,1,1,48,48,1,1,1,44,1,1,2,1,1,2,1,1,1,3,17578,17582,17655,17654,17662,17655,17651,17657,17655,17652,17656,17681,17595,6000,6000,6001,6001,5999,6001,5999,6003,6002,6003,6001,6002,6000,4826,4853,4840,4853,4854,4845,4837,4853
3448-F050-30-R-VRE-TIP,29,30,32,34,32,32,47,51,51,51,52,50,50,222,51,51,47,48,29,30,30,33,30,32,32,33,32,32,60,32,32,32,32,32,30,29,29,30,30,30,30,30,32,32,29,29,29,32,32,29,29,30,29,29,30,32,32,29,33,31,32,30,29,32,29,33,29,30,30,30,205,30,30,205,29,30,29,30,29,32,29,32,29,32,33,29,29,29,30,205,202,30,28,29,29,1,1,1,1,1,1,1,1,1,1,1,1,199,199,1,1,1,26,1,1,2,1,1,2,1,1,1,3,18785,18787,17595,17592,17600,17592,17590,17596,17594,17592,17597,17595,18874,6375,6375,6375,6376,6374,6375,6372,6378,6377,6378,6376,6377,6372,5240,5267,5383,5267,5267,5252,5254,5269
1551-E024-120-R-TIPmvre,12,13,16,17,18,18,49,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,16,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,34,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6394,6398,5999,5999,6001,5998,6000,5999,6002,6000,6001,6000,6375,17454,17446,17430,17428,17428,17427,17378,17391,17396,17395,17392,17396,17353,5661,5687,5655,5687,5675,5661,5658,5688
579-E017-14-G-TIPmvre,12,13,16,17,18,18,49,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,16,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,34,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6394,6398,5999,5999,6001,5998,6000,5999,6002,6000,6001,6000,6375,17446,17450,17432,17430,17428,17429,17380,17393,17400,17397,17394,17396,17355,5661,5687,5655,5688,5676,5662,5659,5689
3618-L016-1-R-TIPmvre,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,33,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6394,6398,6000,6000,6002,5999,6001,6000,6003,6001,6002,6001,6375,17430,17432,17456,17436,17432,17435,17387,17399,17404,17403,17402,17402,17362,5661,5687,5655,5688,5676,5662,5658,5688
1809-F010-300-G-TIPmvre,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,34,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6395,6399,6000,6000,6002,5999,6001,6000,6003,6001,6002,6001,6376,17428,17430,17436,17516,17492,17488,17440,17453,17456,17456,17454,17454,17412,5662,5688,5656,5689,5677,5663,5660,5690
3338-F021-360-U-TIPmvre,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,34,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6393,6397,5998,5998,6000,5997,5999,5998,6001,5999,6000,5999,6374,17428,17428,17432,17492,17500,17483,17434,17447,17452,17451,17448,17452,17409,5660,5686,5654,5687,5675,5661,5658,5688
3733-F064-1-R-TIPmvre,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,34,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6394,6398,6000,6000,6002,5999,6001,6000,6003,6001,6002,6001,6375,17427,17429,17435,17488,17483,17572,17438,17451,17454,17454,17452,17452,17410,5662,5688,5656,5689,5677,5663,5660,5690
3825-C019-1-G-TIPmvre,12,13,16,17,18,18,48,53,55,52,52,52,52,87,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,54,15,15,50,14,15,14,15,16,20,14,20,16,20,21,14,14,14,15,52,50,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,48,48,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6386,6389,5998,5998,6000,5997,5999,5998,6001,5999,6000,5999,6372,17378,17380,17387,17440,17434,17438,17509,17433,17435,17435,17433,17433,17397,5652,5678,5670,5679,5667,5677,5671,5678
1957-4037-0-RVRE,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,35,15,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,32,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6397,6400,6002,6002,6004,6001,6003,6002,6005,6003,6004,6003,6378,17391,17393,17399,17453,17447,17451,17433,17510,17501,17503,17499,17499,17407,5663,5689,5657,5690,5678,5664,5661,5691
3401-5015-0-H1VRE,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,35,15,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,32,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6396,6399,6001,6001,6003,6000,6002,6001,6004,6002,6003,6002,6377,17396,17400,17404,17456,17452,17454,17435,17501,17517,17504,17502,17504,17412,5662,5688,5656,5689,5677,5663,5660,5690
3339-E083-14-G-VRE-TIP,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,35,15,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,32,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6397,6400,6002,6002,6004,6001,6003,6002,6005,6003,6004,6003,6378,17395,17397,17403,17456,17451,17454,17435,17503,17504,17512,17502,17502,17411,5663,5689,5657,5690,5678,5664,5661,5691
3535-4051-30-HVRE,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,35,15,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,32,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6395,6398,6000,6000,6002,5999,6001,6000,6003,6001,6002,6001,6376,17392,17394,17402,17454,17448,17452,17433,17499,17502,17502,17514,17507,17410,5659,5685,5653,5686,5674,5660,5657,5687
3889-4054-60-RVRE,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,35,15,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,32,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6396,6399,6001,6001,6003,6000,6002,6001,6004,6002,6003,6002,6377,17396,17396,17402,17454,17452,17452,17433,17499,17504,17502,17507,17511,17412,5662,5688,5656,5689,5677,5663,5660,5690
6557-3102-14-GVRE,12,13,16,17,18,18,48,53,53,52,52,52,52,68,53,53,48,49,14,15,15,19,15,18,18,18,18,18,18,16,16,16,18,18,14,14,14,15,15,15,15,15,18,18,14,14,14,18,18,14,14,15,14,12,15,18,18,14,19,17,18,15,14,18,14,19,14,15,13,13,35,15,15,31,14,15,14,15,14,18,14,18,14,18,19,14,14,14,15,33,31,14,10,15,15,3,3,3,3,3,3,3,3,3,3,3,3,29,29,3,1,1,10,1,1,2,1,3,3,0,0,0,1,6390,6393,5999,5999,6001,5998,6000,5999,6002,6000,6001,6000,6372,17353,17355,17362,17412,17409,17410,17397,17407,17412,17411,17410,17412,17488,5656,5683,5650,5683,5671,5657,5651,5683
1726-E049-14-O-TIPmvre,28,29,30,33,32,32,41,44,43,43,43,43,43,89,44,44,41,42,31,31,31,33,32,32,32,32,32,32,60,30,30,30,32,32,30,30,30,31,31,31,31,31,33,32,30,30,30,32,32,30,30,31,30,28,31,32,32,30,33,31,32,31,30,32,30,33,30,31,29,29,79,31,31,77,30,31,30,32,31,33,30,33,31,33,34,30,30,30,31,77,77,30,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,74,74,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5259,5263,4826,4824,4826,4825,4822,4824,4826,4824,4826,4826,5240,5661,5661,5661,5662,5660,5662,5652,5663,5662,5663,5659,5662,5656,13994,13917,13912,13957,13963,13917,13820,13847
2015-F036-14-G-TIPmvre,28,29,31,34,33,33,41,45,44,44,44,44,44,90,45,45,41,42,31,31,31,34,31,33,33,33,33,33,61,31,31,31,33,33,30,30,30,31,31,31,31,31,34,33,30,30,30,33,33,30,30,31,30,28,31,33,33,30,34,32,33,31,30,33,30,34,30,31,29,29,80,31,31,77,30,31,30,32,31,34,30,34,31,34,35,30,30,30,31,78,77,30,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,74,74,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5286,5290,4851,4849,4853,4850,4849,4851,4853,4851,4853,4853,5267,5687,5687,5687,5688,5686,5688,5678,5689,5688,5689,5685,5688,5683,13917,14041,13971,14009,14015,13974,13938,13960
2186-5008-0-RVRE,28,30,33,36,34,34,41,46,46,45,46,45,45,294,46,46,41,42,31,31,31,35,32,34,34,34,34,34,62,33,33,33,34,34,31,30,30,31,31,31,31,31,35,34,30,30,30,34,34,30,30,31,30,28,31,34,34,30,35,33,34,31,30,34,30,35,30,31,29,30,284,31,31,280,30,31,30,32,31,35,30,35,31,35,36,30,30,30,31,282,280,31,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,277,277,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5401,5405,4837,4835,4839,4836,4835,4837,4839,4837,4839,4840,5383,5655,5655,5655,5656,5654,5656,5670,5657,5656,5657,5653,5656,5650,13912,13971,14244,14005,14012,14042,14001,13895
2031-F038-1-G-TIPmvre,28,29,30,33,32,32,41,44,43,43,43,43,43,89,44,44,41,42,31,31,31,33,33,32,32,32,32,32,60,30,30,30,32,32,30,30,30,31,31,31,31,31,33,32,30,30,30,32,32,30,30,31,30,28,31,32,32,30,33,31,32,31,30,32,30,33,30,31,29,29,79,31,31,77,30,31,30,32,31,33,30,33,31,33,34,30,30,30,31,77,77,30,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,74,74,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5286,5290,4851,4849,4853,4850,4849,4851,4853,4851,4853,4853,5267,5687,5688,5688,5689,5687,5689,5679,5690,5689,5690,5686,5689,5683,13957,14009,14005,14096,14057,14009,13936,13966
3016-E071-14-G-TIPmvre,28,29,30,33,32,32,41,44,43,43,43,43,43,89,44,44,41,42,31,31,31,33,32,32,32,32,32,32,60,30,30,30,32,32,30,30,30,31,31,31,31,31,33,32,30,30,30,32,32,30,30,31,30,28,31,32,32,30,33,31,32,31,30,32,30,33,30,31,29,29,79,31,31,77,30,31,30,32,31,33,30,33,31,33,34,30,30,30,31,77,77,30,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,74,74,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5286,5290,4852,4850,4854,4851,4850,4852,4854,4852,4854,4854,5267,5675,5676,5676,5677,5675,5677,5667,5678,5677,5678,5674,5677,5671,13963,14015,14012,14057,14113,14022,13925,13954
365-J004-14-G-TIPmvre,28,29,32,35,34,34,41,46,45,45,45,45,45,111,46,46,41,42,31,31,31,35,33,34,34,34,34,34,62,32,32,32,34,34,30,30,30,31,31,31,31,31,35,34,30,30,30,34,34,30,30,31,30,28,31,34,34,30,35,33,34,31,30,34,30,35,30,31,29,29,101,31,31,97,30,31,30,32,31,35,30,35,31,35,36,30,30,30,31,100,97,30,29,30,30,3,3,3,3,3,3,3,3,3,3,3,3,94,94,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5264,5266,4845,4843,4845,4844,4841,4843,4845,4843,4845,4845,5252,5661,5662,5662,5663,5661,5663,5677,5664,5663,5664,5660,5663,5657,13917,13974,14042,14009,14022,14080,13961,13908
289-F001-1-G-TIPmvre,28,29,32,35,34,34,41,46,45,45,45,45,45,161,46,46,41,42,31,31,31,35,32,34,34,34,34,34,62,32,32,32,34,34,30,30,30,31,31,31,31,31,35,34,30,30,30,34,34,30,30,31,30,28,31,34,34,30,35,33,34,31,30,34,30,35,30,31,29,29,151,31,31,150,30,31,30,32,31,35,30,35,31,35,36,30,30,30,31,150,147,30,29,30,30,3,3,3,3,3,3,3,3,3,3,3,3,144,144,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5272,5276,4837,4835,4837,4836,4833,4835,4837,4835,4837,4837,5254,5658,5659,5658,5660,5658,5660,5671,5661,5660,5661,5657,5660,5651,13820,13938,14001,13936,13925,13961,14042,13905
4029-G017-1-G-TIPmvre,28,29,30,33,32,32,41,44,43,43,43,43,43,89,44,44,41,42,31,31,31,33,31,32,32,32,32,32,60,30,30,30,32,32,30,30,30,31,31,31,31,31,33,32,30,30,30,32,32,30,30,31,30,28,31,32,32,30,33,31,32,31,30,32,30,33,30,31,29,29,79,31,31,80,30,31,30,32,30,32,30,32,30,32,33,30,30,30,31,77,77,30,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,74,74,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5291,5295,4851,4849,4853,4850,4849,4851,4853,4851,4853,4853,5269,5688,5689,5688,5690,5688,5690,5678,5691,5690,5691,5687,5690,5683,13847,13960,13895,13966,13954,13908,13905,14029
