,1009-2016-0-R1VRE,5067-4084-0-GVRE,1810-J012-1-G-TIPmvre,3349-F048-60-R-VRE-TIP,1030-E028-1-O-TIPmvre,1201-6005-0-GVRE,1523-3033-0-GVRE,2427-4042-30-RVRE,3421-E085-30-G-TIPmvre,6773-4106-0-GVRE,6994-4073-120-HVRE,8638-6066-0-GVRE,8805-1121-0-RVRE,5745-3096-0-GVRE,4783-3081-0-RVRE,7763-4119-0-GVRE,6071-3100-0-RVRE,9573-3160-14-RVRE,2565-5010-0-GVRE,1969-E060-1-G-TIPmvre,3238-E079-1-G-TIPmvre,7605-4117-0-HVRE,9378-3164-0-GVRE,3254-F047-14-G-TIPmvre,3982-F070-1-F-TIPmvre,3556-F057-1-G-TIPmvre,3993-E116-14-R-TIPmvre,315-4007-0-GVRE,12-3002-0-RVRE,1157-3026-0-RVRE,358-3009-14-HVRE,5182-3089-0-RVRE,3429-F034-240-G-TIPmvre,3043-J015-1-G-TIPmvre,177-3007-14-RVRE,1784-G009-120-U-VRE-TIP,28-A002-1-G-TIPmvre,1933-L010-1-G-TIPmvre,3302-E081-1-G-TIPmvre,292-F002-1-G-TIPmvre,3485-E103-1-G-TIPmvre,3668-E110-1-G-TIPmvre,2846-4047-0-GVRE,950-3024-0-RVRE,3567-3050-30-R1VRE,6825-3107-0-RVRE,3735-J027-1-R-TIPmvre,3936-E115-1-N-TIPmmrsa,3995-4065-30-GVRE,5087-6042-0-RVRE,3951-2040-0-RVRE,4232-1070-0-R1VRE,3871-E114-1-R-TIPmvre,3444-E095-1-R-TIPmvre,4916-5026-30-GVRE,295-E005-14-R-TIPmvre,2593-3042-14-RVRE,519-1016-0-RVRE,1864-6011-0-RVRE,2849-4048-0-RVRE,4893-2046-0-GVRE,30-1004-14-HVRE,3934-F068-1-R-TIPmvre,1885-F033-1-G-TIPmvre,1798-F029-1-R-TIPmvre,604-4008-14-RVRE,984-F014-1-G-TIPmvre,3640-F062-1-O-TIPmvre,1783-D030-1-R-TIPmvre,2063-K016-1-G-TIPmvre,3252-F045-30-G-TIPmvre,3671-J024-1-R-TIPmvre,3891-A018-1-G-TIPmvre,1565-1035-0-GVRE,501-4010-0-HVRE,9076-6068-0-RVRE,5701-2058-0-GVRE,8517-3146-0-GVRE,1432-E039-1-G-TIPmvre,507-E016-1-F-TIPmvre,508-L001-60-G-TIPmvre,514-E013-14-R-VRE-TIP,681-L003-30-G-TIPmvre,513-E013-14-G-VRE-TIP,682-E013-DC-G-VRE-TIP,3505-F055-14-R-TIPmvre,3901-F066-14-G-TIPmvre,1519-B006-30-G-TIPmvre,3419-D045-14-G-TIPmvre,3471-F053-1-G-TIPmvre,6940-3111-0-RVRE,853-5001-0-RVRE,6842-4101-30-RVRE,3983-J022-240-G-TIPmvre,4477-1075-0-RVRE,1205-6006-0-RVRE,1826-4032-14-R1VRE,187-4002-30-RVRE,1325-4024-0-RVRE,2313-4043-0-RVRE,4785-3083-0-GVRE,1643-4030-14-RVRE,2017-4039-0-R1VRE,2312-4041-14-RVRE,3963-3061-0-GVRE,1739-6010-0-RVRE,7500-6059-14-GVRE,692-2014-0-GVRE,850-2015-0-RVRE,5282-6041-14-GVRE,6241-5036-0-RVRE,2395-5005-30-G2VRE,3687-D049-1-G-TIPmvre,1812-E055-1-R-TIPmvre,3407-E087-14-R-TIPmvre,3470-E088-30-R-TIPmvre,3511-E104-14-G-TIPmvre,1964-B008-1-G-TIPmvre,3828-L019-14-G-TIPmvre,6299-6052-0-GVRE,7209-6060-0-RVRE-EMPTY,8117-4125-0-RVRE,3902-H020-1-G-TIPmvre,1214-J006-60-R-TIPmvre,3220-4053-0-RVRE,1238-K002-240-R-TIPmvre,352-K001-60-G-TIPmvre,3366-F050-14-G-VRE-TIP,3367-F050-14-R-VRE-TIP,3447-F050-30-G-VRE-TIP,4-K003-1-G-TIPmvre,1750-K011-150-G-TIPmvre,19-K005-1-R-TIPmvre,31-K009-1-G-TIPmvre,3954-F065-30-G-TIPmvre,3448-F050-30-R-VRE-TIP,1551-E024-120-R-TIPmvre,579-E017-14-G-TIPmvre,3618-L016-1-R-TIPmvre,1809-F010-300-G-TIPmvre,3338-F021-360-U-TIPmvre,3733-F064-1-R-TIPmvre,3825-C019-1-G-TIPmvre,1957-4037-0-RVRE,3401-5015-0-H1VRE,3339-E083-14-G-VRE-TIP,3535-4051-30-HVRE,3889-4054-60-RVRE,6557-3102-14-GVRE,1726-E049-14-O-TIPmvre,2015-F036-14-G-TIPmvre,2186-5008-0-RVRE,2031-F038-1-G-TIPmvre,3016-E071-14-G-TIPmvre,365-J004-14-G-TIPmvre,289-F001-1-G-TIPmvre,4029-G017-1-G-TIPmvre
3366-F050-14-G-VRE-TIP,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17664,17668,17767,17765,17791,17778,17776,17769,17761,17758,17763,17744,17681,6013,6013,6014,6014,6012,6014,6012,6016,6015,6016,6014,6015,6013,4841,4868,4853,4868,4869,4860,4852,4868
3367-F050-14-R-VRE-TIP,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17658,17660,17762,17763,17778,17779,17770,17761,17753,17752,17756,17737,17673,6010,6010,6011,6011,6009,6011,6009,6013,6012,6013,6011,6012,6010,4840,4865,4850,4865,4866,4859,4851,4865
3447-F050-30-G-VRE-TIP,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17656,17658,17757,17756,17776,17770,17777,17760,17750,17750,17754,17733,17671,6012,6012,6013,6013,6011,6013,6011,6015,6014,6015,6013,6014,6012,4837,4864,4849,4864,4865,4856,4848,4864
4-K003-1-G-TIPmvre,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17660,17664,17763,17760,17769,17761,17760,17771,17756,17754,17758,17739,17677,6011,6011,6012,6012,6010,6012,6010,6014,6013,6014,6012,6013,6011,4839,4866,4851,4866,4867,4858,4850,4866
1750-K011-150-G-TIPmvre,47,48,50,52,50,50,65,69,69,69,69,68,68,71,69,69,65,66,47,48,48,51,48,50,50,51,50,50,51,50,50,50,50,50,47,47,47,48,48,48,48,48,50,50,47,47,47,50,50,47,47,48,47,47,48,50,50,47,51,49,50,48,47,50,47,51,47,48,48,48,54,48,48,51,47,48,47,48,47,50,47,50,47,50,51,47,47,47,48,54,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17657,17661,17754,17753,17761,17753,17750,17756,17781,17768,17760,17736,17674,6013,6013,6014,6014,6012,6014,6012,6016,6015,6016,6014,6015,6013,4840,4867,4852,4867,4868,4859,4851,4867
19-K005-1-R-TIPmvre,47,47,50,51,50,50,65,68,69,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,50,50,50,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,48,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17657,17657,17753,17752,17758,17752,17750,17754,17768,17772,17759,17733,17672,6011,6011,6012,6012,6010,6012,6010,6014,6013,6014,6012,6013,6011,4838,4865,4850,4865,4866,4857,4849,4865
31-K009-1-G-TIPmvre,47,48,50,52,50,50,65,69,69,69,69,68,68,71,69,69,65,66,47,48,48,51,48,50,50,51,50,50,51,50,50,50,50,50,47,47,47,48,48,48,48,48,50,50,47,47,47,50,50,47,47,48,47,47,48,50,50,47,51,49,50,48,47,50,47,51,47,48,48,48,54,48,48,51,47,48,47,48,47,50,47,50,47,50,51,47,47,47,48,54,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17662,17663,17757,17757,17763,17756,17754,17758,17760,17759,17772,17737,17677,6012,6012,6013,6013,6011,6013,6011,6015,6014,6015,6013,6014,6012,4840,4867,4852,4867,4868,4859,4851,4867
3954-F065-30-G-TIPmvre,47,48,51,52,50,50,65,68,70,69,69,68,68,71,68,68,65,65,47,48,48,50,47,50,50,51,50,50,51,51,51,51,50,50,47,47,47,47,47,47,47,47,49,49,47,47,47,50,50,47,47,47,47,47,48,50,50,47,50,49,50,47,47,50,47,50,47,48,48,49,54,48,48,51,47,47,47,48,47,50,47,50,47,50,51,47,47,47,48,53,51,47,46,47,47,2,2,2,2,2,2,2,2,2,2,2,2,48,48,2,2,2,45,2,2,3,2,2,3,2,2,2,4,17659,17663,17737,17736,17744,17737,17733,17739,17736,17733,17737,17764,17676,6012,6012,6013,6013,6011,6013,6011,6015,6014,6015,6013,6014,6012,4841,4868,4854,4868,4869,4860,4852,4868
3448-F050-30-R-VRE-TIP,29,30,32,34,32,32,47,51,51,51,52,50,50,222,51,51,47,48,29,30,30,33,30,32,32,33,32,32,60,32,32,32,32,32,30,29,29,30,30,30,30,30,32,32,29,29,29,32,32,29,29,30,29,29,30,32,32,29,33,31,32,30,29,32,29,33,29,30,30,30,205,30,30,205,29,30,29,30,29,32,29,32,29,32,33,29,29,29,30,205,202,30,28,29,29,1,1,1,1,1,1,1,1,1,1,1,1,199,199,1,1,1,26,1,1,2,1,1,2,1,1,1,3,18876,18878,17676,17673,17681,17673,17671,17677,17674,17672,17677,17676,18967,6387,6387,6387,6388,6386,6387,6384,6390,6389,6390,6388,6389,6384,5255,5282,5398,5282,5282,5267,5269,5284
1551-E024-120-R-TIPmvre,13,14,17,18,19,19,50,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,17,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,34,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6406,6410,6011,6011,6013,6010,6012,6011,6013,6011,6012,6012,6387,17548,17540,17524,17522,17522,17521,17472,17485,17490,17489,17486,17490,17447,5689,5715,5682,5715,5703,5689,5686,5716
579-E017-14-G-TIPmvre,13,14,17,18,19,19,50,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,17,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,34,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6406,6410,6011,6011,6013,6010,6012,6011,6013,6011,6012,6012,6387,17540,17544,17526,17524,17522,17523,17474,17487,17494,17491,17488,17490,17449,5689,5715,5682,5716,5704,5690,5687,5717
3618-L016-1-R-TIPmvre,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,33,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6406,6410,6012,6012,6014,6011,6013,6012,6014,6012,6013,6013,6387,17524,17526,17550,17530,17526,17529,17481,17493,17498,17497,17496,17496,17456,5689,5715,5682,5716,5704,5690,5686,5716
1809-F010-300-G-TIPmvre,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,34,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6407,6411,6012,6012,6014,6011,6013,6012,6014,6012,6013,6013,6388,17522,17524,17530,17610,17586,17582,17534,17547,17550,17550,17548,17548,17506,5690,5716,5683,5717,5705,5691,5688,5718
3338-F021-360-U-TIPmvre,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,34,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6405,6409,6010,6010,6012,6009,6011,6010,6012,6010,6011,6011,6386,17522,17522,17526,17586,17594,17577,17528,17541,17546,17545,17542,17546,17503,5688,5714,5681,5715,5703,5689,5686,5716
3733-F064-1-R-TIPmvre,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,34,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6406,6410,6012,6012,6014,6011,6013,6012,6014,6012,6013,6013,6387,17521,17523,17529,17582,17577,17666,17532,17545,17548,17548,17546,17546,17504,5690,5716,5683,5717,5705,5691,5688,5718
3825-C019-1-G-TIPmvre,13,14,17,18,19,19,49,54,56,53,53,53,53,87,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,54,16,16,50,15,16,15,16,17,21,15,21,17,21,22,15,15,15,16,52,50,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,48,48,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6398,6401,6010,6010,6012,6009,6011,6010,6012,6010,6011,6011,6384,17472,17474,17481,17534,17528,17532,17603,17527,17529,17529,17527,17527,17491,5680,5706,5697,5707,5695,5705,5699,5706
1957-4037-0-RVRE,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,35,16,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,32,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6409,6412,6014,6014,6016,6013,6015,6014,6016,6014,6015,6015,6390,17485,17487,17493,17547,17541,17545,17527,17604,17595,17597,17593,17593,17501,5691,5717,5684,5718,5706,5692,5689,5719
3401-5015-0-H1VRE,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,35,16,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,32,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6408,6411,6013,6013,6015,6012,6014,6013,6015,6013,6014,6014,6389,17490,17494,17498,17550,17546,17548,17529,17595,17611,17598,17596,17598,17506,5690,5716,5683,5717,5705,5691,5688,5718
3339-E083-14-G-VRE-TIP,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,35,16,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,32,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6409,6412,6014,6014,6016,6013,6015,6014,6016,6014,6015,6015,6390,17489,17491,17497,17550,17545,17548,17529,17597,17598,17606,17596,17596,17505,5691,5717,5684,5718,5706,5692,5689,5719
3535-4051-30-HVRE,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,35,16,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,32,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6407,6410,6012,6012,6014,6011,6013,6012,6014,6012,6013,6013,6388,17486,17488,17496,17548,17542,17546,17527,17593,17596,17596,17608,17601,17504,5687,5713,5680,5714,5702,5688,5685,5715
3889-4054-60-RVRE,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,35,16,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,32,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6408,6411,6013,6013,6015,6012,6014,6013,6015,6013,6014,6014,6389,17490,17490,17496,17548,17546,17546,17527,17593,17598,17596,17601,17605,17506,5690,5716,5683,5717,5705,5691,5688,5718
6557-3102-14-GVRE,13,14,17,18,19,19,49,54,54,53,53,53,53,68,54,54,49,50,15,16,16,20,16,19,19,19,19,19,19,17,17,17,19,19,15,15,15,16,16,16,16,16,19,19,15,15,15,19,19,15,15,16,15,13,16,19,19,15,20,18,19,16,15,19,15,20,15,16,14,14,35,16,16,31,15,16,15,16,15,19,15,19,15,19,20,15,15,15,16,33,31,15,11,16,16,4,4,4,4,4,4,4,4,4,4,4,4,29,29,4,2,2,11,2,2,3,2,4,4,1,1,1,2,6402,6405,6011,6011,6013,6010,6012,6011,6013,6011,6012,6012,6384,17447,17449,17456,17506,17503,17504,17491,17501,17506,17505,17504,17506,17582,5684,5711,5677,5711,5699,5685,5679,5711
1726-E049-14-O-TIPmvre,29,30,31,34,33,33,42,45,44,44,44,44,44,89,45,45,42,43,32,32,32,34,33,33,33,33,33,33,61,31,31,31,33,33,31,31,31,32,32,32,32,32,34,33,31,31,31,33,33,31,31,32,31,29,32,33,33,31,34,32,33,32,31,33,31,34,31,32,30,30,79,32,32,77,31,32,31,33,32,34,31,34,32,34,35,31,31,31,32,77,77,31,29,31,31,4,4,4,4,4,4,4,4,4,4,4,4,74,74,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5274,5278,4841,4839,4841,4840,4837,4839,4840,4838,4840,4841,5255,5689,5689,5689,5690,5688,5690,5680,5691,5690,5691,5687,5690,5684,14083,14006,14000,14046,14051,14006,13909,13936
2015-F036-14-G-TIPmvre,29,30,32,35,34,34,42,46,45,45,45,45,45,90,46,46,42,43,32,32,32,35,32,34,34,34,34,34,62,32,32,32,34,34,31,31,31,32,32,32,32,32,35,34,31,31,31,34,34,31,31,32,31,29,32,34,34,31,35,33,34,32,31,34,31,35,31,32,30,30,80,32,32,77,31,32,31,33,32,35,31,35,32,35,36,31,31,31,32,78,77,31,29,31,31,4,4,4,4,4,4,4,4,4,4,4,4,74,74,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5301,5305,4866,4864,4868,4865,4864,4866,4867,4865,4867,4868,5282,5715,5715,5715,5716,5714,5716,5706,5717,5716,5717,5713,5716,5711,14006,14130,14059,14098,14103,14063,14027,14049
2186-5008-0-RVRE,28,30,33,36,34,34,41,46,46,45,46,45,45,294,46,46,41,42,31,31,31,35,32,34,34,34,34,34,62,33,33,33,34,34,31,30,30,31,31,31,31,31,35,34,30,30,30,34,34,30,30,31,30,28,31,34,34,30,35,33,34,31,30,34,30,35,30,31,29,30,284,31,31,280,30,31,30,32,31,35,30,35,31,35,36,30,30,30,31,282,280,31,28,30,30,3,3,3,3,3,3,3,3,3,3,3,3,277,277,3,1,1,25,1,1,2,1,3,4,1,1,1,2,5416,5420,4851,4849,4853,4850,4849,4851,4852,4850,4852,4854,5398,5682,5682,5682,5683,5681,5683,5697,5684,5683,5684,5680,5683,5677,14000,14059,14332,14093,14099,14130,14089,13983
2031-F038-1-G-TIPmvre,29,30,31,34,33,33,42,45,44,44,44,44,44,89,45,45,42,43,32,32,32,34,34,33,33,33,33,33,61,31,31,31,33,33,31,31,31,32,32,32,32,32,34,33,31,31,31,33,33,31,31,32,31,29,32,33,33,31,34,32,33,32,31,33,31,34,31,32,30,30,79,32,32,77,31,32,31,33,32,34,31,34,32,34,35,31,31,31,32,77,77,31,29,31,31,4,4,4,4,4,4,4,4,4,4,4,4,74,74,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5301,5305,4866,4864,4868,4865,4864,4866,4867,4865,4867,4868,5282,5715,5716,5716,5717,5715,5717,5707,5718,5717,5718,5714,5717,5711,14046,14098,14093,14185,14145,14098,14025,14055
3016-E071-14-G-TIPmvre,29,30,31,34,33,33,42,45,44,44,44,44,44,89,45,45,42,43,32,32,32,34,33,33,33,33,33,33,61,31,31,31,33,33,31,31,31,32,32,32,32,32,34,33,31,31,31,33,33,31,31,32,31,29,32,33,33,31,34,32,33,32,31,33,31,34,31,32,30,30,79,32,32,77,31,32,31,33,32,34,31,34,32,34,35,31,31,31,32,77,77,31,29,31,31,4,4,4,4,4,4,4,4,4,4,4,4,74,74,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5301,5305,4867,4865,4869,4866,4865,4867,4868,4866,4868,4869,5282,5703,5704,5704,5705,5703,5705,5695,5706,5705,5706,5702,5705,5699,14051,14103,14099,14145,14201,14110,14013,14042
365-J004-14-G-TIPmvre,29,30,33,36,35,35,42,47,46,46,46,46,46,111,47,47,42,43,32,32,32,36,34,35,35,35,35,35,63,33,33,33,35,35,31,31,31,32,32,32,32,32,36,35,31,31,31,35,35,31,31,32,31,29,32,35,35,31,36,34,35,32,31,35,31,36,31,32,30,30,101,32,32,97,31,32,31,33,32,36,31,36,32,36,37,31,31,31,32,100,97,31,30,31,31,4,4,4,4,4,4,4,4,4,4,4,4,94,94,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5279,5281,4860,4858,4860,4859,4856,4858,4859,4857,4859,4860,5267,5689,5690,5690,5691,5689,5691,5705,5692,5691,5692,5688,5691,5685,14006,14063,14130,14098,14110,14169,14050,13997
289-F001-1-G-TIPmvre,29,30,33,36,35,35,42,47,46,46,46,46,46,161,47,47,42,43,32,32,32,36,33,35,35,35,35,35,63,33,33,33,35,35,31,31,31,32,32,32,32,32,36,35,31,31,31,35,35,31,31,32,31,29,32,35,35,31,36,34,35,32,31,35,31,36,31,32,30,30,151,32,32,150,31,32,31,33,32,36,31,36,32,36,37,31,31,31,32,150,147,31,30,31,31,4,4,4,4,4,4,4,4,4,4,4,4,144,144,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5287,5291,4852,4850,4852,4851,4848,4850,4851,4849,4851,4852,5269,5686,5687,5686,5688,5686,5688,5699,5689,5688,5689,5685,5688,5679,13909,14027,14089,14025,14013,14050,14131,13994
4029-G017-1-G-TIPmvre,29,30,31,34,33,33,42,45,44,44,44,44,44,89,45,45,42,43,32,32,32,34,32,33,33,33,33,33,61,31,31,31,33,33,31,31,31,32,32,32,32,32,34,33,31,31,31,33,33,31,31,32,31,29,32,33,33,31,34,32,33,32,31,33,31,34,31,32,30,30,79,32,32,80,31,32,31,33,31,33,31,33,31,33,34,31,31,31,32,77,77,31,29,31,31,4,4,4,4,4,4,4,4,4,4,4,4,74,74,4,2,2,26,2,2,3,2,4,5,2,2,2,3,5307,5311,4866,4864,4868,4865,4864,4866,4867,4865,4867,4868,5284,5716,5717,5716,5718,5716,5718,5706,5719,5718,5719,5715,5718,5711,13936,14049,13983,14055,14042,13997,13994,14119
